gender,category,image,brand,description,price,discount,url,rating,reviews
F,dresses,,Athena,Women Embellished Maxi Dress,Rs. 1679,(Rs. 1320 OFF),https://www.myntra.com/dresses/athena/athena-women-burgundy--brown-embellished-maxi-dress/11312212/buy,4.6,861 Verified Buyers
F,dresses,,SASSAFRAS,Women Printed Fit and Flare Dress,Rs. 764,(Rs. 935 OFF),https://www.myntra.com/dresses/sassafras/sassafras-women-grey--green-floral-print-fit-and-flare-dress/8643063/buy,4.4,758 Verified Buyers
F,dresses,,20Dresses,Thigh-High Slit Maxi Dress,Rs. 1396,(Rs. 599 OFF),https://www.myntra.com/dresses/20dresses/20dresses-women-black-strapless-thigh-high-slit-solid-maxi-dress/11843982/buy,4.3,4.7k Verified Buyers
F,dresses,,Indian Virasat,Women Self Design Maxi Dress,Rs. 1769,(Rs. 1230 OFF),https://www.myntra.com/dresses/indian-virasat/indian-virasat-women-self-design-white-maxi-dress/10679240/buy,4.5,214 Verified Buyers
F,dresses,,Athena,Puff Sleeves Fit & Flare Dress,Rs. 1511,(Rs. 888 OFF),https://www.myntra.com/dresses/athena/athena-women-burgundy-floral-print-puff-sleeves-fit--flare-dress/15300950/buy,4.4,1.3k Verified Buyers
F,dresses,,SASSAFRAS,Self Design Wrap Dress,Rs. 816,(Rs. 1083 OFF),https://www.myntra.com/dresses/sassafras/sassafras-women-dusty-pink-self-design-dobby-weave-wrap-dress--belt/13581134/buy,4.1,70 Verified Buyers
F,dresses,,Berrylush,Women Wrap Maxi Dress,Rs. 999,(Rs. 1000 OFF),https://www.myntra.com/dresses/berrylush/berrylush-women-yellow-solid-wrap-maxi-dress/11109382/buy,4.3,888 Verified Buyers
F,dresses,,Athena,Women Solid Fit & Flare Dress,Rs. 1119,(Rs. 880 OFF),https://www.myntra.com/dresses/athena/athena-women-burgundy-solid-off-shoulder-fit--flare-dress/8833915/buy,4.4,1.8k Verified Buyers
F,dresses,,naughty ninos,Girls Printed Fit and Flare Dress,Rs. 798,(Rs. 901 OFF),https://www.myntra.com/dresses/naughty-ninos/naughty-ninos-girls-navy-blue-printed-fit-and-flare-dress/7160110/buy,4.4,2.2k Verified Buyers
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15829578/2021/10/16/61d68b0b-8492-4df1-bcb1-87b78ed08b9f1634385724744WESTCLOWomenGreenSolid1.jpg",H&M,Solid Drawstring Playsuit,Rs. 649,(Rs. 650 OFF),,4.4,97 Verified Buyers
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/3/4/32f4dd36-5c5a-4bff-aedc-88816ee996b81583274664904-1.jpg",WESTCLO,Cold-Shoulder Basic Jumpsuit,Rs. 799,(60% OFF),https://www.myntra.com/jumpsuit/westclo/westclo-green-solid-cold-shoulder-basic-jumpsuit/15829578/buy,,
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10308671/2019/7/29/4276e20b-9a87-489e-9c49-95b67dc0b6c81564383574672-SASSAFRAS-Women-Jumpsuit-251564383573404-1.jpg",Athena,Solid Basic Jumpsuit,Rs. 1249,(Rs. 1250 OFF),https://www.myntra.com/jumpsuit/athena/athena-women-burgundy-solid-basic-jumpsuit/11634534/buy,,
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13526744/2021/9/30/0c5db52e-57a0-4362-af0b-0049130ae9861632996519669-Chemistry-Women-Jumpsuit-6591632996516395-1.jpg",SASSAFRAS,Solid Basic Jumpsuit,Rs. 719,(Rs. 780 OFF),https://www.myntra.com/jumpsuit/sassafras/sassafras-women-maroon-solid-basic-jumpsuit/10308671/buy,4.4,1.2k Verified Buyers
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/2/25/90487d49-a37c-4c36-879d-156f8888d0ab1614255461142-1.jpg",Chemistry,Solid Basic Jumpsuit,Rs. 1209,(Rs. 990 OFF),https://www.myntra.com/jumpsuit/chemistry/chemistry-blue-solid-basic-jumpsuit/13526744/buy,4,4.2k Verified Buyers
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15583524/2021/9/28/5a663381-0a18-4ae0-9d03-3093f780a7081632820377742WomenGreyBlackPrintedJumpsuit1.jpg",Tokyo Talkies,Solid Basic Jumpsuit,Rs. 1053,(Rs. 1396 OFF),https://www.myntra.com/jumpsuit/tokyo-talkies/tokyo-talkies-women-burgundy-solid-basic-jumpsuit/13764232/buy,5,5 Verified Buyers
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/2/12/287c3c9a-1fcb-4853-9c84-87044e98998d1613074508112-1.jpg",Purple State,Printed with Ruffles Jumpsuit,Rs. 839,(Rs. 1160 OFF),https://www.myntra.com/jumpsuit/purple-state/purple-state-grey--black-printed-with-ruffles-jumpsuit/15583524/buy,4.6,170 Verified Buyers
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/4882925/2018/4/19/11524116831402-SASSAFRAS-Navy-Blue--Red-Printed-Playsuit-7611524116831175-1.jpg",THREAD MUSTER,Solid Basic Jumpsuit,Rs. 999,(Rs. 1500 OFF),https://www.myntra.com/jumpsuit/thread-muster/thread-muster-women-mustard-yellow-solid-basic-jumpsuit/13639362/buy,4.7,18 Verified Buyers
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/12/18/9124000e-7110-4495-b5a1-a23098fe3d351608287980555-1.jpg",SASSAFRAS,Floral Print Playsuit,Rs. 629,(Rs. 770 OFF),https://www.myntra.com/jumpsuit/sassafras/sassafras-navy-blue--green-floral-print-playsuit/4882925/buy,4.4,386 Verified Buyers
F,jumpsuits,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/18/789ba44f-f262-463a-bb4b-a331f22110aa1574070553500-1.jpg",INDYA,Printed Basic Jumpsuit,Rs. 1225,(Rs. 1225 OFF),https://www.myntra.com/jumpsuit/indya/indya-women-blue-printed-basic-jumpsuit/13279232/buy,4.5,906 Verified Buyers
F,jumpsuits,,QUIERO,Women Wrap Detail Jumpsuit,Rs. 1331,(Rs. 1628 OFF),https://www.myntra.com/jumpsuit/quiero/quiero-women-pink-wrap-detail-jumpsuit/11007034/buy,4.4,87 Verified Buyers
F,jumpsuits,,KASSUALLY,Printed Jumpsuit,Rs. 879,(Rs. 1320 OFF),https://www.myntra.com/jumpsuit/kassually/kassually-women-black--beige-printed-jumpsuit/12742098/buy,4.1,577 Verified Buyers
F,jumpsuits,,Tokyo Talkies,Women Solid Capri Jumpsuit,Rs. 1289,(Rs. 1710 OFF),https://www.myntra.com/jumpsuit/tokyo-talkies/tokyo-talkies-women-green-solid-capri-jumpsuit/12693276/buy,4.4,1.2k Verified Buyers
F,jumpsuits,,SASSAFRAS,Solid Pure Cotton Playsuit,Rs. 767,(Rs. 832 OFF),https://www.myntra.com/jumpsuit/sassafras/sassafras-women-pink-solid-pure-cotton-belted-playsuit/13645120/buy,4.4,260 Verified Buyers
F,jumpsuits,,Eavan,Girls Basic Jumpsuit,,0,https://www.myntra.com/jumpsuit/eavan/eavan-girls-pink-turtle-neck-smocked-basic-jumpsuit/15390352/buy,4.3,177 Verified Buyers
F,jumpsuits,,Athena,Women Sleek Jumpsuit,Rs. 1448,(Rs. 851 OFF),https://www.myntra.com/jumpsuit/athena/athena-women-stunning-fluorescent-green-sleek-jumpsuit/15301052/buy,4.2,18 Verified Buyers
F,jumpsuits,,Cutiekins,Girls Printed Capri Jumpsuit,Rs. 619,(Rs. 1380 OFF),https://www.myntra.com/jumpsuit/cutiekins/cutiekins-girls-black--pink-printed-capri-jumpsuit/13432888/buy,4,22 Verified Buyers
F,jumpsuits,,Tokyo Talkies,Solid Basic Jumpsuit,Rs. 924,(Rs. 1225 OFF),https://www.myntra.com/jumpsuit/tokyo-talkies/tokyo-talkies-women-beige-solid-basic-jumpsuit/12034000/buy,4.2,643 Verified Buyers
F,jumpsuits,,Zima Leto,Printed Basic Jumpsuit,Rs. 898,(Rs. 651 OFF),https://www.myntra.com/jumpsuit/zima-leto/zima-leto-red--white-printed-basic-jumpsuit/15679554/buy,4.4,257 Verified Buyers
F,jumpsuits,,SASSAFRAS,Solid Basic Jumpsuit,Rs. 688,(Rs. 611 OFF),https://www.myntra.com/jumpsuit/sassafras/sassafras-black-solid-basic-jumpsuit/1052265/buy,,
F,jumpsuits,,SASSAFRAS,Solid Basic Jumpsuit,Rs. 599,(Rs. 900 OFF),https://www.myntra.com/jumpsuit/sassafras/sassafras-women-maroon-solid-basic-jumpsuit/10308583/buy,3.9,3.8k Verified Buyers
F,jumpsuits,,SIRIKIT,Printed Playsuit with Belt,Rs. 599,(Rs. 600 OFF),https://www.myntra.com/jumpsuit/sirikit/sirikit-women-black--white-printed-playsuit-with-belt/13885244/buy,4,2.4k Verified Buyers
F,jumpsuits,,PANIT,Printed Two-Piece Jumpsuit,Rs. 879,(Rs. 1120 OFF),https://www.myntra.com/jumpsuit/panit/panit-grey--blue-printed-two-piece-jumpsuit/15589638/buy,3.7,403 Verified Buyers
F,jumpsuits,,Femella,Flared Jumpsuit with Belt,,0,https://www.myntra.com/jumpsuit/femella/femella-women-brown-solid-flared-jumpsuit-with-belt/15070558/buy,,
F,jumpsuits,,THREAD MUSTER,Women Solid Playsuit,Rs. 879,(Rs. 1320 OFF),https://www.myntra.com/jumpsuit/thread-muster/thread-muster-women-olive-green-solid-playsuit/13639370/buy,,
F,jumpsuits,,20Dresses,Women Solid Two-Piece,Rs. 1796,(Rs. 599 OFF),https://www.myntra.com/jumpsuit/20dresses/20dresses-women-black-solid-two-piece/13005668/buy,4.4,214 Verified Buyers
F,jumpsuits,,Miss Chase,Solid Basic Jumpsuit,Rs. 988,(Rs. 1161 OFF),https://www.myntra.com/jumpsuit/miss-chase/miss-chase-black-solid-basic-jumpsuit/10429890/buy,4.6,219 Verified Buyers
F,jumpsuits,,Roadster,Cotton Basic Denim Jumpsuit,Rs. 1079,(Rs. 1320 OFF),https://www.myntra.com/jumpsuit/roadster/roadster-blue-pure-cotton-basic-denim-jumpsuit/13339598/buy,4.4,417 Verified Buyers
F,jumpsuits,,QUIERO,Printed Basic Jumpsuit,Rs. 890,(Rs. 1089 OFF),https://www.myntra.com/jumpsuit/quiero/quiero-women-black--brown-printed-basic-jumpsuit/13435068/buy,4.7,19 Verified Buyers
F,jumpsuits,,KASSUALLY,Printed Basic Jumpsuit,Rs. 909,(Rs. 1690 OFF),https://www.myntra.com/jumpsuit/kassually/kassually-women-green--black-printed-basic-jumpsuit/12752550/buy,4.2,327 Verified Buyers
F,jumpsuits,,PURYS,Women Striped Playsuit,Rs. 649,(Rs. 650 OFF),https://www.myntra.com/jumpsuit/purys/purys-women-navy-blue--coral-striped-playsuit/6382209/buy,4.2,454 Verified Buyers
F,jumpsuits,,Mast & Harbour,Floral Print Basic Jumpsuit,Rs. 1209,(Rs. 990 OFF),https://www.myntra.com/jumpsuit/mast--harbour/mast--harbour-women-black--purple-floral-print-basic-jumpsuit/12204576/buy,4.3,535 Verified Buyers
F,jumpsuits,,Zima Leto,Printed Basic Jumpsuit,Rs. 985,(Rs. 714 OFF),https://www.myntra.com/jumpsuit/zima-leto/zima-leto-black--white-animal-printed-cotton-basic-jumpsuit-with-schiffli-detail/15679556/buy,4.2,310 Verified Buyers
F,jumpsuits,,QUIERO,Women Wrap Detail Jumpsuit,Rs. 1331,(Rs. 1628 OFF),https://www.myntra.com/jumpsuit/quiero/quiero-women-maroon-wrap-detail-jumpsuit/10771696/buy,,
F,jumpsuits,,LilPicks,Girls Printed Playsuit,,0,https://www.myntra.com/jumpsuit/lilpicks/lilpicks-girls-pink--blue-printed-playsuit/11386516/buy,4.4,671 Verified Buyers
F,jumpsuits,,FabAlley,Women Sleeveless Jumpsuit,Rs. 1100,(Rs. 1100 OFF),https://www.myntra.com/jumpsuit/faballey/faballey-women-purple-solid-sleeveless-jumpsuit-with-gathers/15217256/buy,4.2,774 Verified Buyers
F,jumpsuits,,Tokyo Talkies,Printed Basic Jumpsuit,Rs. 816,(Rs. 1083 OFF),https://www.myntra.com/jumpsuit/tokyo-talkies/tokyo-talkies-women-navy-blue--white-printed-basic-jumpsuit/10764064/buy,4.1,11 Verified Buyers
F,jumpsuits,,max,Women Self Design Jumpsuit,,0,https://www.myntra.com/jumpsuit/max/max-women-pink-self-design-basic-jumpsuit/15543736/buy,4.4,984 Verified Buyers
F,jumpsuits,,CUTECUMBER,Girls Printed Culotte Jumpsuit,Rs. 1197,(Rs. 798 OFF),https://www.myntra.com/jumpsuit/cutecumber/cutecumber-girls-black--white-printed-culotte-jumpsuit/13609768/buy,,
F,jumpsuits,,Tokyo Talkies,Solid Jumpsuit,Rs. 1053,(Rs. 1396 OFF),https://www.myntra.com/jumpsuit/tokyo-talkies/tokyo-talkies-women-green-solid-jumpsuit/14025478/buy,4.4,121 Verified Buyers
F,jumpsuits,,Athena,Solid Basic Jumpsuit,Rs. 1324,(Rs. 1175 OFF),https://www.myntra.com/jumpsuit/athena/athena-women-black-solid-basic-jumpsuit/11644204/buy,4.5,116 Verified Buyers
F,jumpsuits,,FabAlley,Checked Basic Jumpsuit,Rs. 1100,(Rs. 1100 OFF),https://www.myntra.com/jumpsuit/faballey/faballey-women-black--white-checked-basic-jumpsuit/12429950/buy,4.5,768 Verified Buyers
F,jumpsuits,,KASSUALLY,Solid Basic Jumpsuit,Rs. 849,(Rs. 850 OFF),https://www.myntra.com/jumpsuit/kassually/kassually-women-black-solid-basic-jumpsuit/10523378/buy,4.5,80 Verified Buyers
F,jumpsuits,,QUIERO,Floral Printed Flared Jumpsuit,Rs. 1032,(Rs. 1263 OFF),https://www.myntra.com/jumpsuit/quiero/quiero-women-navy-blue--pink-floral-printed-flared-jumpsuit/7215043/buy,4.2,861 Verified Buyers
F,jumpsuits,,Chemistry,Printed Playsuit,Rs. 849,(Rs. 850 OFF),https://www.myntra.com/jumpsuit/chemistry/chemistry-blue-printed-playsuit/2425456/buy,4.5,558 Verified Buyers
F,jumpsuits,,Veni Vidi Vici,Women Solid Jumpsuit,Rs. 990,(Rs. 990 OFF),https://www.myntra.com/jumpsuit/veni-vidi-vici/veni-vidi-vici-women-classic-white-solid-jumpsuit/14026398/buy,3.9,631 Verified Buyers
F,jumpsuits,,Marie Claire,Solid Basic Jumpsuit,Rs. 1231,(Rs. 1568 OFF),https://www.myntra.com/jumpsuit/marie-claire/marie-claire-women-black-solid-basic-jumpsuit/10888632/buy,3.6,53 Verified Buyers
F,jumpsuits,,FableStreet,Round Neck Basic Jumpsuit,,0,https://www.myntra.com/jumpsuit/fablestreet/fablestreet-women-black-solid-round-neck-casual-basic-jumpsuit-with-waist-tie-ups/15115104/buy,4.3,560 Verified Buyers
F,jumpsuits,,MANGO,Denim Playsuit,,0,https://www.myntra.com/jumpsuit/mango/mango-blue-denim-playsuit-/15315716/buy,,
F,jumpsuits,,Veni Vidi Vici,Women Solid Jumpsuit,Rs. 990,(Rs. 990 OFF),https://www.myntra.com/jumpsuit/veni-vidi-vici/veni-vidi-vici-women-gorgeous-red-solid-jumpsuit/14026378/buy,4.6,14 Verified Buyers
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13719116/2021/3/3/90d0980a-8b39-48bd-9bf9-a67beb14a9741614753528611-Athena-Fuchsia-Pink-top-with-power-shoulder-sleeve-detail-22-1.jpg",SASSAFRAS,High Neck Cropped Top,Rs. 383,(52% OFF),,4.5,2.5k Verified Buyers
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/2/3/bc8dc9ca-33a6-434f-8d3a-c069e629a6d11612357352097-1.jpg",Athena,Power Shoulders Top,Rs. 688,(47% OFF),https://www.myntra.com/tops/athena/athena-chic-fuchsia-pink-power-shoulders-top/13719116/buy,,
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12221944/2020/8/14/b9fc8ee9-ec92-4557-ab60-000e3779291e1597404329638-SASSAFRAS-Women-White-Solid-Top-8171597404327851-1.jpg",Harpa,Self Design Top,Rs. 584,(55% OFF),https://www.myntra.com/tops/harpa/harpa-women-blue-self-design-top/13594080/buy,4.5,6.1k Verified Buyers
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13842966/2021/4/3/3d20dde9-8c47-48f2-a079-8cdacd9c78b11617444711671-Sassafras-Brown--Red-Geometric-Printed-Georgette-Wrap-Crop-T-1.jpg",SASSAFRAS,Solid High-Neck Top,Rs. 529,(47% OFF),https://www.myntra.com/tops/sassafras/sassafras-women-white-solid-high-neck-top/12221944/buy,4.3,1.2k Verified Buyers
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/12/24/edf0b4ed-31b4-4025-867a-f64675b500aa1608806991697-1.jpg",SASSAFRAS,Geometric Printed Georgette Wrap Top,Rs. 794,(47% OFF),https://www.myntra.com/tops/sassafras/sassafras-brown--red-geometric-printed-georgette-wrap-crop-top/13842966/buy,4.3,5.9k Verified Buyers
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/5965271/2018/5/16/163f23bf-fdd2-4965-a8e0-b1afe572fbba1526460475925-nA-3871526460475766-1.jpg",RAREISM,Colourblocked A-Line Top,,0,https://www.myntra.com/tops/rareism/rareism-women-navy-blue--green-colourblocked-a-line-top/13314320/buy,4.4,1.9k Verified Buyers
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11679908/2020/5/25/8046704c-bff4-45bc-bf0f-5d438724b7b81590424372490CottinfabWomensBrownPleatedTrouserTopsCarltonLondonWomenTops1.jpg",QUIERO,Solid A-Line Top,Rs. 803,(55% OFF),https://www.myntra.com/tops/quiero/quiero-women-black-solid-a-line-top/5965271/buy,,
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13719118/2021/3/3/d7568371-96e2-4588-b0b2-fa7f3a2d6edb1614752823080-Athena-Turquoise-Blue-top-with-power-shoulder-sleeve-detail--1.jpg",Carlton London,Victorian Crop Fitted Top,Rs. 695,(50% OFF),https://www.myntra.com/tops/carlton-london/carlton-london-women-black-solid-victorian-crop-fitted-top/11679908/buy,4.3,2.7k Verified Buyers
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14937456/2021/7/26/9be9eee9-dc9d-4f15-b5d7-a6f5350556c81627298197149na1.jpg",Athena,Power Shoulders Top,Rs. 688,(47% OFF),https://www.myntra.com/tops/athena/athena-bold-blue-power-shoulders-top/13719118/buy,4.3,5.6k Verified Buyers
F,tops,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/16/278d3b27-e719-433e-bc17-ad254429641b1618577529521-1.jpg",WEDZE By Decathlon,Men Thermal Tops,,0,https://www.myntra.com/thermal-tops/wedze-by-decathlon/wedze-by-decathlon-men-black-solid-thermal-tops/14937456/buy,4.5,2.6k Verified Buyers
F,tops,,Azira,Printed Bell Sleeves A-Line Top,Rs. 695,(42% OFF),https://www.myntra.com/tops/azira/azira-multicoloured-ethnic-motifs-print-bell-sleeves-a-line-top/14120438/buy,4.6,44 Verified Buyers
F,tops,,WEDZE By Decathlon,Women Solid Thermal Tops,,0,https://www.myntra.com/thermal-tops/wedze-by-decathlon/wedze-by-decathlon-women-black-solid-thermal-tops/14938238/buy,4.2,494 Verified Buyers
F,tops,,Mayra,Printed Shirt Style Top,Rs. 417,(58% OFF),https://www.myntra.com/tops/mayra/mayra-women-black-printed-shirt-style-top/7256771/buy,4.6,91 Verified Buyers
F,tops,,Roadster,Women Solid Round Neck Top,Rs. 299,(40% OFF),https://www.myntra.com/tops/roadster/roadster-women-mustard-yellow-solid-round-neck-top/11697266/buy,4,6.5k Verified Buyers
F,tops,,Sera,Floral Printed Puff Sleeves Chiffon Top Blouson,Rs. 778,(40% OFF),https://www.myntra.com/tops/sera/sera-pink--multicoloured-floral-printed-puff-sleeves-chiffon-blouson-crop-top/13740088/buy,4.3,2.2k Verified Buyers
F,tops,,Harpa,Solid Top,Rs. 629,(55% OFF),https://www.myntra.com/tops/harpa/harpa-women-white-solid-top-/13532724/buy,4.4,1.9k Verified Buyers
F,tops,,ANVI Be Yourself,Floral Print Empire Top,Rs. 782,(57% OFF),https://www.myntra.com/tops/anvi-be-yourself/anvi-be-yourself-women-maroon--white-floral-print-empire-top/12192136/buy,3.9,3.1k Verified Buyers
F,tops,,Athena,Power Shoulders Top,Rs. 688,(47% OFF),https://www.myntra.com/tops/athena/athena-stylish-green-power-shoulders-top/13719146/buy,4.2,1.3k Verified Buyers
F,tops,,SASSAFRAS,Striped One Shoulder Puff Sleeves Top,Rs. 719,(52% OFF),https://www.myntra.com/tops/sassafras/sassafras-women-black--silver-striped-one-shoulder-puff-sleeves-cinched-waist-crop-top/13843266/buy,4.4,2.8k Verified Buyers
F,tops,,Calvin Klein Jeans,Sheen Styled Back Top,Rs. 3149,(10% OFF),https://www.myntra.com/tops/calvin-klein-jeans/calvin-klein-jeans-black-solid-sheen-styled-back-crop-top/14779672/buy,4.2,1k Verified Buyers
F,tops,,SASSAFRAS,Floral Georgette Blouson Top,Rs. 644,(57% OFF),https://www.myntra.com/tops/sassafras/sassafras-green--beige-floral-georgette-blouson-top/11364258/buy,,
F,tops,,Cation,Sweetheart Neck Fitted Top,Rs. 545,(58% OFF),https://www.myntra.com/tops/cation/cation-black-sweetheart-neck-fitted-top/14569914/buy,4.3,3.1k Verified Buyers
F,tops,,Style Quotient,Women Regular Top,Rs. 571,(56% OFF),https://www.myntra.com/tops/style-quotient/style-quotient-women-multicoloured-printed-regular-top/13775716/buy,3.8,650 Verified Buyers
F,tops,,her by invictus,Solid Top,Rs. 989,(45% OFF),https://www.myntra.com/tops/her-by-invictus/her-by-invictus-women-off-white-solid-semi-sheer-top/6939204/buy,4.5,902 Verified Buyers
F,tops,,Athena,Floral Printed Puff Sleeves Georgette Top Regular,Rs. 899,(40% OFF),https://www.myntra.com/tops/athena/athena-black-floral-printed-puff-sleeves-smocked-georgette-regular-crop-top/14063400/buy,4.2,637 Verified Buyers
F,tops,,Miss Chase,Printed Maxi Top,Rs. 944,(55% OFF),https://www.myntra.com/tops/miss-chase/miss-chase-women-peach-coloured-printed-maxi-top/9052863/buy,4.2,883 Verified Buyers
F,tops,,Harpa,Printed Top,Rs. 584,(55% OFF),https://www.myntra.com/tops/harpa/harpa-women-black-printed-top/13644342/buy,4.1,1.3k Verified Buyers
F,tops,,HERE&NOW,Printed Top,Rs. 899,(40% OFF),https://www.myntra.com/tops/herenow/herenow-women-navy-blue-printed-top/2187783/buy,4.3,414 Verified Buyers
F,tops,,Nautica,Printed Regular Top,Rs. 1725,(25% OFF),https://www.myntra.com/tops/nautica/nautica-pink--navy-blue-printed-regular-top/14013798/buy,4.3,2.6k Verified Buyers
F,tops,,Roadster,Solid Top,Rs. 674,(55% OFF),https://www.myntra.com/tops/roadster/roadster-white-top/1412648/buy,4.7,9 Verified Buyers
F,tops,,her by invictus,Solid Top,Rs. 539,(40% OFF),https://www.myntra.com/tops/her-by-invictus/her-by-invictus-women-pink-solid-top/10821328/buy,4.2,4.7k Verified Buyers
F,tops,,RARE,Printed Cinched Waist Top,Rs. 629,(55% OFF),https://www.myntra.com/tops/rare/rare-women-navy-blue-printed-cinched-waist-top/13507500/buy,4.2,1.2k Verified Buyers
