,Brand,Description,Reviews,Discount,Category,Rating,Links,Product URL,Price
58,Dennis Lingo,Men's Slim Polo,"1,728","Save ₹1,925 (77%)",Shirts,3.3657598514783373,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
59,RAMRAJ COTTON,Men's Regular Fit T-Shirt,121,0,Shirts,3.588724891567293,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
60,Peter England,Tshirts for Men Man's Clothing Gents Stylish Tees Cotton Regular Branded T-Shirt Latest Collection Men's Cotton Half Sleeve Combo Pack Plain T-Shirt,45,Save ₹620 (48%),Shirts,3.4061375548337356,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
61,Amazon Brand - Symbol,Batman: 3D Logo Mens and Womens 3D Embossed Cotton T-Shirt Black,"2,955",Save ₹908 (70%),Shirts,3.8935118786385257,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
62,Amazon Brand - Inkast Denim Co.,Men's Cotton T-Shirt,501,"Save ₹1,250 (66%)",Shirts,4.64521849522212,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
63,Amazon Brand - Inkast Denim Co.,Men's T-Shirts Regular Fit Pack of 3 Tees,711,Save ₹950 (63%),Shirts,4.749814080459977,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
64,Dennis Lingo,"Men's Black, Yellow, Grey Round Neck Full Sleeve Cotton T-Shirt",69,"Save ₹1,875 (75%)",Shirts,4.059662903616579,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
65,Van Heusen,Men's Round Neck Full Sleeves Regular Dry Fit Gym Sports T-Shirt,15,"Save ₹1,365 (59%)",Shirts,4.803787205063758,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
66,US Polo Association,Men's Cotton Poly Blend Polo Regular Fit T-Shirt,2,Save ₹833 (42%),Shirts,3.9335199221795616,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
67,Amazon Brand - Symbol,Tokyo Revengers Anime Tokyo Manji T Shirt,762,"Save ₹1,070 (76%)",Shirts,3.6052261061004067,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
68,Levi's,Men's Regular Fit Polos,60,"Save ₹1,012 (46%)",Shirts,3.424208480752626,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
69,Pan America,Men T-Shirt,881,Save ₹178 (16%),Shirts,3.3528347251251587,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
70,Amazon Brand - Inkast Denim Co.,Men's High and Turtle Neck Cotton T-Shirt,16,"Save ₹1,422 (71%)",Shirts,4.942196884323116,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
71,Peter England,Men's Regular Polo Shirt,2,Save ₹600 (50%),Shirts,4.891011706733897,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
72,Amazon Brand - House & Shields,Men's Solid Regular Fit T-Shirt,219,"Save ₹1,620 (74%)",Shirts,3.3613862288121883,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
73,Amazon Brand - Symbol,Men's Regular fit T-Shirt,309,"Save ₹1,060 (66%)",Shirts,4.662427011199616,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
74,Peter England,Heathered V-Neck T-Shirt,1,Save ₹910 (65%),Shirts,3.201930425001992,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
75,Red Tape,Men T-Shirt,2,"Save ₹2,250 (75%)",Shirts,3.3367324485163206,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
76,Peter England,Men's Cotton Half Sleeve Regular Fit Polo,6,Save ₹891 (69%),Shirts,4.35479447695225,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
77,Vida Loca,Levi’s Men’s Ultra-Soft Cotton 300 LS Classic Round Neck T-Shirts (Pack of 1),11,"Save ₹1,901 (76%)",Shirts,3.508139424019257,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
78,RAMRAJ COTTON,Men T-Shirt(134MTS4_P$_Pack of 4),9,0,Shirts,4.164955958418493,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
79,Jack & Jones,Men's Tank Top,2,"Save ₹2,212 (67%)",Shirts,3.2526308796026626,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
80,Integriti,Men's Regular Fit T-Shirt,45,"Save ₹1,220 (68%)",Shirts,4.49694853118863,https://m.media-amazon.com/images/I/7168Pxm-w9L._AC_UL320_.jpg,https://www.amazon.in/Dennis-Lingo-Solid-Casual-CC201_Dustypink_L_Dustypink_L/dp/B07HK7159P/ref=sr_1_1?pf_rd_i=1968024031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=7ad3f8fa-3670-4f37-8514-6e5bf1c9ad3e&pf_rd_r=E6PP7PBNCKCV9PKR323W&pf_rd_s=merchandised-search-3&qid=1636354941&qsid=257-0103414-9138774&refinements=p_85%3A10440599031%2Cp_72%3A1318476031&rnid=1318475031&rps=1&s=apparel&sr=1-1&sres=B07HK7159P%2CB07GSH9F29%2CB07X1L4S7R%2CB07G4GJVWX%2CB07K6MCZQY%2CB07QZX6RNW%2CB0754NVWKT%2CB09B9W8PG7%2CB07WVXMZ8Y%2CB082G9T3YS%2CB07D9V5RBK%2CB08GZRZ2F4%2CB099X5H28G%2CB07F96P1F8%2CB084DNF42X%2CB07HH8DRVG%2CB0832LC24P%2CB084LHZQ3D%2CB09BVXRR7K%2CB08FJXW7R1,455
